"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"442","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1978-08",12,"a",NA,"",NA,"",30,",a,15,+",NA,"",NA,"",0.38,",,a,07,",83,",a,18,",1248,"a",0.69,",,,a",NA,"",54.1,",a",67,",,,a",41.2,",,,a"
"443","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1978-09",43,"a",NA,"",NA,"",31,",a,14,",NA,"",NA,"",0.28,",,a,28,",89,",a,11,",1414,"a",0.6,",,,a",NA,"",60.5,",a",76.3,",,,a",44.7,",,,a"
"444","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1978-10",188,"a",NA,"",NA,"",39,",a,01,",NA,"",NA,"",0.52,",,a,29,",100,",a,26,",1444,"a",1.1,",,,a",NA,"",68.7,",a",84.6,",,,a",52.9,",,,a"
"445","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1978-11",456,"a",NA,"",NA,"",46,",a,20,",NA,"",NA,"",0.34,",,a,11,",103,",a,28,",1445,"a",0.94,",,,a",NA,"",73.9,",a",88.8,",,,a",59,",,,a"
"446","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1978-12",915,"a",NA,"",NA,"",50,",a,05,",NA,"",NA,"",0.69,",,a,22,",105,",a,02,",1445,"a",0.84,",,,a",NA,"",79.8,",a",96.4,",,,a",63.2,",,,a"
"447","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1979-01",1508,"a",NA,"",NA,"",62,",a,22,",NA,"",NA,"",1.55,",,a,21,",108,",a,10,",0,"a",3,",,,a",NA,"",84.1,",a",98.7,",,,a",69.6,",,,a"
"448","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1979-02",1930,"a",NA,"",NA,"",53,",a,05,",NA,"",NA,"",0.33,",,a,11,",102,",a,22,",0,"a",0.75,",,,a",NA,"",80.1,",a",93.4,",,,a",66.8,",,,a"
"449","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1979-03",2332,"a",NA,"",NA,"",54,",a,07,",NA,"",NA,"",1.28,",,a,04,",101,",a,20,",0,"a",1.75,",,,a",NA,"",78,",a",92.9,",,,a",63,",,,a"
"450","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1979-04",2513,"a",NA,"",NA,"",39,",a,12,",NA,"",NA,"",0.46,",,a,23,",98,",a,02,",24,"a",0.99,",,,a",NA,"",70.2,",a",83.2,",,,a",57.3,",,,a"
"451","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1979-05",2545,"a",NA,"",NA,"",33,",a,17,",NA,"",NA,"",0.86,",,a,03,",92,",a,02,",280,"a",2.91,",,,a",NA,"",57.8,",a",67.5,",,,a",48,",,,a"
"452","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1979-06",2545,"a",NA,"",NA,"",33,",a,23,",NA,"",NA,"",0.02,",,a,10,",78,",a,06,+",548,"a",0.04,",,,a",NA,"",56.1,",a",70.8,",,,a",41.4,",,,a"
"453","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1979-07",0,"a",NA,"",NA,"",25,",a,30,",NA,"",NA,"",0,",,a,31,+",76,",a,01,",951,"a",0,",,,a",NA,"",52,",a",69.5,",,,a",34.6,",,,a"
"454","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1979-08",36,"a",NA,"",NA,"",32,",a,14,",NA,"",NA,"",0.03,",,a,06,",88,",a,20,",1138,"a",0.03,",,,a",NA,"",60.1,",a",75.3,",,,a",44.9,",,,a"
"455","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1979-09",160,"a",NA,"",NA,"",39,",a,12,",NA,"",NA,"",0.52,",,a,04,",96,",a,22,",1211,"a",1.1,",,,a",NA,"",66.7,",a",82.3,",,,a",51.1,",,,a"
"456","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1979-10",357,"a",NA,"",NA,"",43,",a,01,",NA,"",NA,"",0.22,",,a,18,",100,",a,21,",1217,"a",0.25,",,,a",NA,"",71.1,",a",88.4,",,,a",53.9,",,,a"
"457","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1979-11",864,"a",NA,"",NA,"",52,",a,01,",NA,"",NA,"",0.83,",,a,15,",104,",a,10,",1217,"a",1.09,",,,a",NA,"",81.9,",a",97.9,",,,a",66,",,,a"
"458","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1979-12",1450,"a",NA,"",NA,"",58,",a,19,",NA,"",NA,"",0.13,",,a,13,",109,",a,11,",1217,"a",0.21,",,,a",NA,"",83.9,",a",99.1,",,,a",68.7,",,,a"
"459","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1980-01",2074,"a",NA,"",NA,"",60,",a,13,",NA,"",NA,"",0.19,",,a,04,",109,",a,18,",0,"a",0.31,",,,a",NA,"",85.1,",a",99.9,",,,a",70.4,",,,a"
"460","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1980-02",2652,"a",NA,"",NA,"",56,",a,26,",NA,"",NA,"",0.28,",,a,03,",107,",a,20,",0,"a",0.28,",,,a",NA,"",84.9,",a",99.5,",,,a",70.3,",,,a"
"461","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1980-03",3111,"a",NA,"",NA,"",51,",a,12,",NA,"",NA,"",0.02,",,a,31,",102,",a,08,",0,"a",0.02,",,,a",NA,"",79.8,",a",96.3,",,,a",63.3,",,,a"
"462","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1980-04",3353,"a",NA,"",NA,"",47,",a,29,",NA,"",NA,"",0.62,",,a,19,",97,",a,04,",26,"a",1.02,",,,a",NA,"",72.2,",a",86.4,",,,a",58,",,,a"
"463","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1980-05",3382,"a",NA,"",NA,"",38,",a,19,",NA,"",NA,"",0.8,",,a,22,",88,",a,07,",147,"a",1.52,",,,a",NA,"",62,",a",75.3,",,,a",48.8,",,,a"
"464","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1980-06",3384,"a",NA,"",NA,"",32,",a,22,",NA,"",NA,"",0.14,",,a,01,",82,",a,03,",399,"a",0.26,",,,a",NA,"",56.7,",a",69.3,",,,a",44,",,,a"
"465","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1980-07",0,"a",NA,"",NA,"",29,",a,25,",NA,"",NA,"",0.29,",,a,29,",80,",a,27,",759,"a",0.43,",,,a",NA,"",53.4,",a",67.1,",,,a",39.7,",,,a"
"466","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1980-08",29,"a",NA,"",NA,"",30,",a,17,",NA,"",NA,"",0.13,",,a,24,",90,",a,23,",983,"a",0.19,",,,a",NA,"",58.7,",a",75.1,",,,a",42.2,",,,a"
"467","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1980-09",156,"a",NA,"",NA,"",39,",a,10,",NA,"",NA,"",0,",,a,30,+",97,",a,30,+",998,"a",0,",,,a",NA,"",68.8,",a",87.3,",,,a",50.3,",,,a"
"468","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1980-10",463,"a",NA,"",NA,"",50,",a,25,",NA,"",NA,"",1.29,",,a,14,",100,",a,05,",999,"a",1.75,",,,a",NA,"",74.8,",a",87.4,",,,a",62.2,",,,a"
"469","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1980-11",992,"a",NA,"",NA,"",56,",a,09,",NA,"",NA,"",0.02,",,a,18,",106,",a,14,",999,"a",0.02,",,,a",NA,"",82.6,",a",97.7,",,,a",67.5,",,,a"
"470","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1980-12",1554,"a",NA,"",NA,"",57,",a,18,",NA,"",NA,"",0.68,",,a,01,",109,",a,26,",999,"a",0.87,",,,a",NA,"",83.1,",a",98.5,",,,a",67.7,",,,a"
"471","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1981-01",2128,"a",NA,"",NA,"",63,",a,24,",NA,"",NA,"",2.27,",,a,28,",107,",a,04,",0,"a",3.65,",,,a",NA,"",83.5,",a",95.3,",,,a",71.7,",,,a"
"472","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1981-02",2623,"a",NA,"",NA,"",58,",a,24,",NA,"",NA,"",0.37,",,a,20,",105,",a,16,",0,"a",0.74,",,,a",NA,"",82.7,",a",95.1,",,,a",70.2,",,,a"
"473","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1981-03",2922,"a",NA,"",NA,"",50,",a,17,",NA,"",NA,"",0.05,",,a,27,",98,",a,20,+",0,"a",0.05,",,,a",NA,"",74.6,",a",88.8,",,,a",60.4,",,,a"
"474","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1981-04",3121,"a",NA,"",NA,"",50,",a,25,+",NA,"",NA,"",0,",,a,30,+",95,",a,05,",0,"a",0,",,,a",NA,"",71.7,",a",87.7,",,,a",55.6,",,,a"
"475","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1981-05",3124,"a",NA,"",NA,"",36,",a,13,",NA,"",NA,"",0.18,",,a,31,",83,",a,30,",139,"a",0.28,",,,a",NA,"",60.6,",a",74.9,",,,a",46.3,",,,a"
"476","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1981-06",3133,"a",NA,"",NA,"",31,",a,24,",NA,"",NA,"",0.19,",,a,30,",81,",a,30,",390,"a",0.26,",,,a",NA,"",57,",a",68.8,",,,a",45.1,",,,a"
"477","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1981-07",7,"a",NA,"",NA,"",31,",a,15,",NA,"",NA,"",0.35,",,a,28,",86,",a,27,",738,"a",0.51,",,,a",NA,"",54,",a",67.2,",,,a",40.8,",,,a"
"478","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1981-08",37,"a",NA,"",NA,"",35,",a,22,",NA,"",NA,"",0,",,a,31,+",87,",a,05,",852,"a",0,",,,a",NA,"",62.3,",a",76.7,",,,a",47.9,",,,a"
"479","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1981-09",173,"a",NA,"",NA,"",36,",a,03,",NA,"",NA,"",0.11,",,a,27,",94,",a,22,+",937,"a",0.2,",,,a",NA,"",66.7,",a",82.3,",,,a",51.1,",,,a"
"480","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1981-10",376,"a",NA,"",NA,"",41,",a,04,",NA,"",NA,"",0.24,",,a,03,",97,",a,13,",958,"a",0.29,",,,a",NA,"",70.8,",a",86.6,",,,a",55.1,",,,a"
"481","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1981-11",775,"a",NA,"",NA,"",47,",a,18,",NA,"",NA,"",0.85,",,a,24,",103,",a,03,",988,"a",2.56,",,,a",NA,"",77.3,",a",88.8,",,,a",65.8,",,,a"
"482","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1981-12",1320,"a",NA,"",NA,"",52,",a,15,",NA,"",NA,"",2.48,",,a,13,",110,",a,06,",988,"a",3.65,",,,a",NA,"",82.6,",a",96.5,",,,a",68.7,",,,a"
"483","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1982-01",1974,"a",NA,"",NA,"",62,",a,09,",NA,"",NA,"",0.11,",,a,25,",107,",a,06,",0,"a",0.18,",,,a",NA,"",86.1,",a",99.3,",,,a",72.8,",,,a"
"484","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1982-02",2385,"a",NA,"",NA,"",57,",a,03,",NA,"",NA,"",2.63,",,a,16,",102,",a,07,",0,"a",7.31,",,,a",NA,"",79.7,",a",90.5,",,,a",68.9,",,,a"
"485","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1982-03",2639,"a",NA,"",NA,"",49,",a,31,",NA,"",NA,"",0.72,",,a,23,",97,",a,07,",11,"a",1.91,",,,a",NA,"",72.8,",a",82.7,",,,a",62.9,",,,a"
"486","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1982-04",2695,"a",NA,"",NA,"",41,",a,30,",NA,"",NA,"",0.08,",,a,27,",88,",a,24,",60,"a",0.14,",,,a",NA,"",65.2,",a",80.7,",,,a",49.8,",,,a"
"487","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1982-05",2696,"a",NA,"",NA,"",31,",a,25,",NA,"",NA,"",0,",,a,31,+",83,",a,18,",260,"a",0,",,,a",NA,"",58.6,",a",75.5,",,,a",41.7,",,,a"
"488","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1982-06",2696,"a",NA,"",NA,"",24,",a,28,",NA,"",NA,"",0.01,",,a,16,",80,",a,11,",699,"a",0.01,",,,a",NA,"",50.4,",a",66,",,,a",34.8,",,,a"
"489","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1982-07",0,"a",NA,"",NA,"",25,",a,15,",NA,"",NA,"",0.1,",,a,23,",77,",a,04,",1146,"a",0.1,",,,a",NA,"",50.6,",a",66.8,",,,a",34.4,",,,a"
"490","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1982-08",7,"a",NA,"",NA,"",26,",a,01,",NA,"",NA,"",0,",,a,31,+",85,",a,31,",1360,"a",0,",,,a",NA,"",58.3,",a",76.3,",,,a",40.3,",,,a"
"491","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1982-09",64,"a",NA,"",NA,"",34,",a,12,",NA,"",NA,"",0.4,",,a,18,",93,",a,25,",1498,"a",0.68,",,,a",NA,"",62.3,",a",76.2,",,,a",48.4,",,,a"
"492","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1982-10",225,"a",NA,"",NA,"",34,",a,01,",NA,"",NA,"",0.09,",,a,30,",101,",a,26,",1548,"a",0.21,",,,a",NA,"",68.6,",a",85.6,",,,a",51.5,",,,a"
"493","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1982-11",621,"a",NA,"",NA,"",44,",a,02,",NA,"",NA,"",0,",,a,30,+",109,",a,30,",1550,"a",0,",,,a",NA,"",78.1,",a",95.1,",,,a",61.1,",,,a"
"494","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1982-12",1212,"a",NA,"",NA,"",54,",a,10,+",NA,"",NA,"",0.56,",,a,25,",108,",a,17,",1550,"a",1.02,",,,a",NA,"",84.1,",a",98.3,",,,a",69.8,",,,a"
"495","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1983-01",1714,"a",NA,"",NA,"",53,",a,15,",NA,"",NA,"",0.33,",,a,11,+",109,",a,08,",4,"a",0.91,",,,a",NA,"",81,",a",96.8,",,,a",65.3,",,,a"
"496","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1983-02",2362,"a",NA,"",NA,"",64,",a,20,",NA,"",NA,"",0.05,",,a,01,",111,",a,16,",4,"a",0.06,",,,a",NA,"",88.2,",a",102.3,",,,a",74,",,,a"
"497","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1983-03",2769,"a",NA,"",NA,"",56,",a,22,",NA,"",NA,"",5.24,",,a,17,",103,",a,07,",4,"a",14.05,",,,a",NA,"",78.1,",a",88,",,,a",68.3,",,,a"
"498","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1983-04",2888,"a",NA,"",NA,"",38,",a,19,",NA,"",NA,"",0.72,",,a,10,",93,",a,01,",155,"a",2.69,",,,a",NA,"",63.9,",a",73.6,",,,a",54.3,",,,a"
"499","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1983-05",2888,"a",NA,"",NA,"",38,",a,31,",NA,"",NA,"",0,",,a,31,+",81,",a,13,",383,"a",0,",,,a",NA,"",57.6,",a",71.6,",,,a",43.6,",,,a"
"500","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1983-06",2896,"a",NA,"",NA,"",26,",a,12,",NA,"",NA,"",0,",,a,30,+",82,",a,30,",791,"a",0,",,,a",NA,"",51.7,",a",67.4,",,,a",36,",,,a"
"501","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1983-07",3,"a",NA,"",NA,"",22,",a,09,",NA,"",NA,"",0,",,a,31,+",83,",a,26,",1312,"a",0,",,,a",NA,"",48.3,",a",63.5,",,,a",33,",,,a"
"502","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1983-08",36,"a",NA,"",NA,"",26,",a,06,",NA,"",NA,"",0.18,",,a,26,",91,",a,24,",1567,"a",0.49,",,,a",NA,"",57.8,",a",73.2,",,,a",42.4,",,,a"
"503","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1983-09",152,"a",NA,"",NA,"",41,",a,01,",NA,"",NA,"",0.02,",,a,30,",95,",a,24,",1590,"a",0.02,",,,a",NA,"",68.1,",a",84.5,",,,a",51.7,",,,a"
"504","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1983-10",378,"a",NA,"",NA,"",41,",a,06,",NA,"",NA,"",0.65,",,a,12,",99,",a,28,",1598,"a",0.85,",,,a",NA,"",72,",a",87.5,",,,a",56.5,",,,a"
"505","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1983-11",842,"a",NA,"",NA,"",53,",a,11,",NA,"",NA,"",0.34,",,a,30,",105,",a,07,",1598,"a",0.73,",,,a",NA,"",80.5,",a",94.8,",,,a",66.1,",,,a"
"506","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1983-12",1362,"a",NA,"",NA,"",51,",a,08,",NA,"",NA,"",1.4,",,a,01,",106,",a,27,",1598,"a",1.81,",,,a",NA,"",81.8,",a",97.4,",,,a",66.2,",,,a"
"507","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1984-01",1782,"a",NA,"",NA,"",54,",a,31,",NA,"",NA,"",1.5,",,a,10,",104,",a,01,",0,"a",4.13,",,,a",NA,"",78.5,",a",89.9,",,,a",67.2,",,,a"
"508","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1984-02",2250,"a",NA,"",NA,"",55,",a,02,",NA,"",NA,"",0.02,",,a,28,",104,",a,27,",0,"a",0.02,",,,a",NA,"",81.1,",a",96.5,",,,a",65.7,",,,a"
"509","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1984-03",2564,"a",NA,"",NA,"",45,",a,28,",NA,"",NA,"",0.03,",,a,13,",101,",a,10,",5,"a",0.05,",,,a",NA,"",75,",a",89.7,",,,a",60.2,",,,a"
"510","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1984-04",2697,"a",NA,"",NA,"",39,",a,30,",NA,"",NA,"",0.81,",,a,15,",93,",a,22,",47,"a",1.11,",,,a",NA,"",68,",a",82.4,",,,a",53.7,",,,a"
"511","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1984-05",2732,"a",NA,"",NA,"",33,",a,07,",NA,"",NA,"",0.01,",,a,19,",86,",a,16,",184,"a",0.01,",,,a",NA,"",61.7,",a",76.8,",,,a",46.6,",,,a"
"512","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1984-06",2732,"a",NA,"",NA,"",24,",a,21,",NA,"",NA,"",0,",,a,30,+",80,",a,15,",590,"a",0,",,,a",NA,"",51.5,",a",67.8,",,,a",35.1,",,,a"
"513","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1984-07",0,"a",NA,"",NA,"",23,",a,05,",NA,"",NA,"",0.46,",,a,21,",79,",a,08,",1049,"a",0.97,",,,a",NA,"",50.2,",a",64.2,",,,a",36.2,",,,a"
"514","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1984-08",6,"a",NA,"",NA,"",33,",a,12,",NA,"",NA,"",0.15,",,a,24,",88,",a,19,",1265,"a",0.23,",,,a",NA,"",58.2,",a",74.6,",,,a",41.8,",,,a"
"515","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1984-09",45,"a",NA,"",NA,"",31,",a,05,",NA,"",NA,"",0.38,",,a,16,",91,",a,28,",1414,"a",1.14,",,,a",NA,"",61.3,",a",75.6,",,,a",47.1,",,,a"
"516","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1984-10",267,"a",NA,"",NA,"",42,",a,21,",NA,"",NA,"",0.75,",,a,06,",101,",a,15,",1430,"a",1.26,",,,a",NA,"",71.6,",a",86.5,",,,a",56.8,",,,a"
"517","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1984-11",680,"a",NA,"",NA,"",46,",a,24,",NA,"",NA,"",0.16,",,a,10,",106,",a,27,+",1430,"a",0.17,",,,a",NA,"",78.7,",a",95.2,",,,a",62.3,",,,a"
"518","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1984-12",1257,"a",NA,"",NA,"",60,",a,04,",NA,"",NA,"",1.85,",,a,17,",108,",a,13,",1430,"a",2.28,",,,a",NA,"",83.6,",a",97.4,",,,a",69.8,",,,a"
"519","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1985-01",1877,"a",NA,"",NA,"",56,",a,01,",NA,"",NA,"",0,",,a,31,+",108,",a,19,",0,"a",0,",,,a",NA,"",85,",a",101.6,",,,a",68.4,",,,a"
"520","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1985-02",2432,"a",NA,"",NA,"",57,",a,20,",NA,"",NA,"",0.32,",,a,08,",105,",a,16,",0,"a",0.67,",,,a",NA,"",84.8,",a",99.4,",,,a",70.2,",,,a"
"521","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1985-03",2868,"a",NA,"",NA,"",52,",a,07,",NA,"",NA,"",0.68,",,a,16,",104,",a,03,+",0,"a",1.01,",,,a",NA,"",79.1,",a",93.5,",,,a",64.6,",,,a"
"522","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1985-04",2987,"a",NA,"",NA,"",40,",a,23,",NA,"",NA,"",0.03,",,a,21,",99,",a,13,",55,"a",0.03,",,,a",NA,"",67.1,",a",81.3,",,,a",53,",,,a"
"523","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1985-05",3007,"a",NA,"",NA,"",30,",a,21,",NA,"",NA,"",0.03,",,a,31,",87,",a,05,",264,"a",0.03,",,,a",NA,"",58.9,",a",73.8,",,,a",44,",,,a"
"524","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1985-06",3007,"a",NA,"",NA,"",30,",a,22,",NA,"",NA,"",0.61,",,a,01,",71,",a,26,",696,"a",0.67,",,,a",NA,"",50.6,",a",64.1,",,,a",37.1,",,,a"
"525","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1985-07",1,"a",NA,"",NA,"",27,",a,11,",NA,"",NA,"",0.04,",,a,07,",85,",a,28,",1056,"a",0.04,",,,a",NA,"",53.4,",a",70.1,",,,a",36.8,",,,a"
"526","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1985-08",48,"a",NA,"",NA,"",31,",a,08,",NA,"",NA,"",0.1,",,a,21,",92,",a,27,",1223,"a",0.12,",,,a",NA,"",61.1,",a",76.7,",,,a",45.5,",,,a"
"527","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1985-09",105,"a",NA,"",NA,"",33,",a,03,",NA,"",NA,"",0,",,a,30,+",96,",a,16,",1371,"a",0,",,,a",NA,"",61.9,",a",77.8,",,,a",46.1,",,,a"
"528","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1985-10",352,"a",NA,"",NA,"",44,",a,24,",NA,"",NA,"",1.06,",,a,14,",98,",a,29,",1393,"a",1.22,",,,a",NA,"",72.3,",a",85.2,",,,a",59.3,",,,a"
"529","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1985-11",790,"a",NA,"",NA,"",54,",a,28,",NA,"",NA,"",0.35,",,a,23,",106,",a,16,",1393,"a",0.86,",,,a",NA,"",79.6,",a",93.5,",,,a",65.7,",,,a"
"530","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1985-12",1423,"a",NA,"",NA,"",59,",a,18,",NA,"",NA,"",0.05,",,a,26,+",108,",a,15,",1393,"a",0.1,",,,a",NA,"",85.4,",a",99.6,",,,a",71.2,",,,a"
"531","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1986-01",1995,"a",NA,"",NA,"",58,",a,19,",NA,"",NA,"",0.39,",,a,12,",107,",a,11,",0,"a",0.53,",,,a",NA,"",83.4,",a",97.6,",,,a",69.2,",,,a"
"532","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1986-02",2568,"a",NA,"",NA,"",60,",a,06,",NA,"",NA,"",0.02,",,a,18,",109,",a,08,",0,"a",0.02,",,,a",NA,"",85.5,",a",100.4,",,,a",70.6,",,,a"
"533","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1986-03",3060,"a",NA,"",NA,"",51,",a,12,",NA,"",NA,"",0,",,a,31,+",104,",a,01,",0,"a",0,",,,a",NA,"",80.9,",a",97.2,",,,a",64.5,",,,a"
"534","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1986-04",3201,"a",NA,"",NA,"",38,",a,30,",NA,"",NA,"",0.02,",,a,12,",95,",a,04,",59,"a",0.02,",,,a",NA,"",67.8,",a",82.3,",,,a",53.3,",,,a"
"535","ASN00015590","ALICE SPRINGS AIRPORT, AS",-23.7951,133.889,546,"1986-05",3285,"a",NA,"",NA,"",37,",a,01,",NA,"",NA,"",0.19,",,a,08,",91,",a,22,",166,"a",0.31,",,,a",NA,"",64.2,",a",78.2,",,,a",50.3,",,,a"
